graph_model,sybil_size,overlap,rep,tau,w_eff,r_eff,sampled
erdos_renyi,100,0.3,8,0.5429991310727718,54.29991310727718,54.29991310727718,True
erdos_renyi,100,0.3,9,0.5435633919930138,54.35633919930139,54.35633919930139,True
erdos_renyi,100,0.3,10,0.543011019621543,54.3011019621543,54.3011019621543,True
erdos_renyi,100,0.3,11,0.5431422308094886,54.314223080948864,54.314223080948864,True
erdos_renyi,100,0.3,12,0.5436783747537377,54.36783747537377,54.36783747537377,True
erdos_renyi,100,0.3,13,0.5433612274870436,54.33612274870436,54.33612274870436,True
erdos_renyi,100,0.3,14,0.5434844694936702,54.34844694936702,54.34844694936702,True
erdos_renyi,100,0.3,15,0.5434513662254755,54.34513662254755,54.34513662254755,True
erdos_renyi,100,0.3,16,0.5430872383386206,54.30872383386206,54.30872383386206,True
erdos_renyi,100,0.3,17,0.5435430700269643,54.35430700269643,54.35430700269643,True
erdos_renyi,100,0.3,18,0.5435038552123469,54.35038552123469,54.35038552123469,True
erdos_renyi,100,0.3,19,0.5433563151523506,54.335631515235065,54.335631515235065,True
erdos_renyi,100,0.3,20,0.5437348831389015,54.37348831389015,54.37348831389015,True
erdos_renyi,100,0.3,21,0.542992051035374,54.299205103537396,54.299205103537396,True
erdos_renyi,100,0.3,22,0.5427856458412257,54.27856458412257,54.27856458412257,True
erdos_renyi,100,0.3,23,0.5436954048884253,54.369540488842524,54.369540488842524,True
erdos_renyi,100,0.3,24,0.5436746728145458,54.36746728145459,54.36746728145459,True
erdos_renyi,100,0.3,25,0.5430618644387699,54.30618644387699,54.30618644387699,True
erdos_renyi,100,0.3,26,0.5434265413254031,54.34265413254031,54.34265413254031,True
erdos_renyi,100,0.3,27,0.5436245277718773,54.362452777187734,54.362452777187734,True
erdos_renyi,100,0.3,28,0.5438262194420366,54.382621944203656,54.382621944203656,True
erdos_renyi,100,0.3,29,0.5436693235605352,54.366932356053525,54.366932356053525,True
erdos_renyi,100,0.5,0,0.4368315456506474,43.68315456506474,43.68315456506474,True
erdos_renyi,100,0.5,1,0.43633804471784554,43.63380447178456,43.63380447178456,True
erdos_renyi,100,0.5,2,0.43647017942893174,43.64701794289317,43.64701794289317,True
erdos_renyi,100,0.5,3,0.4363744054697525,43.63744054697525,43.63744054697525,True
erdos_renyi,100,0.5,4,0.4363393159035136,43.63393159035136,43.63393159035136,True
erdos_renyi,100,0.5,5,0.43670852248243275,43.67085224824328,43.67085224824328,True
erdos_renyi,100,0.5,6,0.43678231367611065,43.67823136761106,43.67823136761106,True
erdos_renyi,100,0.5,7,0.4373939318861103,43.73939318861103,43.73939318861103,True
erdos_renyi,100,0.5,8,0.43638334799192746,43.63833479919275,43.63833479919275,True
erdos_renyi,100,0.5,9,0.4363221484255958,43.63221484255958,43.63221484255958,True
erdos_renyi,100,0.5,10,0.4367140766868003,43.67140766868003,43.67140766868003,True
erdos_renyi,100,0.5,11,0.4366619001436278,43.66619001436278,43.66619001436278,True
erdos_renyi,100,0.5,12,0.4365977703309286,43.65977703309286,43.65977703309286,True
erdos_renyi,100,0.5,13,0.4361527032480379,43.61527032480379,43.61527032480379,True
erdos_renyi,100,0.5,14,0.43657079528104237,43.657079528104234,43.657079528104234,True
erdos_renyi,100,0.5,15,0.43619921783930216,43.61992178393022,43.61992178393022,True
erdos_renyi,100,0.5,16,0.4365254093041018,43.652540930410176,43.652540930410176,True
erdos_renyi,100,0.5,17,0.4372533821070185,43.72533821070185,43.72533821070185,True
erdos_renyi,100,0.5,18,0.4371574719602048,43.71574719602048,43.71574719602048,True
erdos_renyi,100,0.5,19,0.43607556179122653,43.60755617912265,43.60755617912265,True
erdos_renyi,100,0.5,20,0.4368234730569892,43.68234730569892,43.68234730569892,True
erdos_renyi,100,0.5,21,0.436241314914644,43.624131491464404,43.624131491464404,True
erdos_renyi,100,0.5,22,0.4364874592111543,43.64874592111543,43.64874592111543,True
erdos_renyi,100,0.5,23,0.4364556440845988,43.64556440845988,43.64556440845988,True
erdos_renyi,100,0.5,24,0.4368137856562332,43.68137856562332,43.68137856562332,True
erdos_renyi,100,0.5,25,0.436560150738325,43.6560150738325,43.6560150738325,True
erdos_renyi,100,0.5,26,0.4365351283065886,43.653512830658855,43.653512830658855,True
erdos_renyi,100,0.5,27,0.43674586747980504,43.674586747980506,43.674586747980506,True
erdos_renyi,100,0.5,28,0.4373171980625886,43.73171980625886,43.73171980625886,True
erdos_renyi,100,0.5,29,0.4367522542251947,43.67522542251947,43.67522542251947,True
erdos_renyi,100,0.7,0,0.2995853740681965,29.95853740681965,29.95853740681965,True
erdos_renyi,100,0.7,1,0.2996552438247341,29.965524382473408,29.965524382473408,True
erdos_renyi,100,0.7,2,0.2995777999545214,29.95777999545214,29.95777999545214,True
erdos_renyi,100,0.7,3,0.29928539792297326,29.928539792297325,29.928539792297325,True
erdos_renyi,100,0.7,4,0.2996954309518234,29.96954309518234,29.96954309518234,True
erdos_renyi,100,0.7,5,0.2997042548289286,29.97042548289286,29.97042548289286,True
erdos_renyi,100,0.7,6,0.29987085770915234,29.987085770915233,29.987085770915233,True
erdos_renyi,100,0.7,7,0.2993544551799191,29.93544551799191,29.93544551799191,True
erdos_renyi,100,0.7,8,0.2997064758924738,29.970647589247378,29.970647589247378,True
erdos_renyi,100,0.7,9,0.2993979993552889,29.93979993552889,29.93979993552889,True
erdos_renyi,100,0.7,10,0.29953212475723434,29.953212475723433,29.953212475723433,True
erdos_renyi,100,0.7,11,0.29914228181103586,29.914228181103585,29.914228181103585,True
erdos_renyi,100,0.7,12,0.2994887944373883,29.94887944373883,29.94887944373883,True
erdos_renyi,100,0.7,13,0.2996503445594749,29.965034455947492,29.965034455947492,True
erdos_renyi,100,0.7,14,0.2996087360403539,29.96087360403539,29.96087360403539,True
erdos_renyi,100,0.7,15,0.2996539320789249,29.96539320789249,29.96539320789249,True
erdos_renyi,100,0.7,16,0.299743651980949,29.974365198094898,29.974365198094898,True
erdos_renyi,100,0.7,17,0.29957358891156793,29.957358891156794,29.957358891156794,True
erdos_renyi,100,0.7,18,0.29970417190449605,29.970417190449606,29.970417190449606,True
erdos_renyi,100,0.7,19,0.2995878682686396,29.95878682686396,29.95878682686396,True
erdos_renyi,100,0.7,20,0.2997789894900279,29.97789894900279,29.97789894900279,True
erdos_renyi,100,0.7,21,0.2997387979891949,29.97387979891949,29.97387979891949,True
erdos_renyi,100,0.7,22,0.2992695923894412,29.926959238944118,29.926959238944118,True
erdos_renyi,100,0.7,23,0.2999755921984467,29.99755921984467,29.99755921984467,True
erdos_renyi,100,0.7,24,0.29958372339664796,29.958372339664795,29.958372339664795,True
erdos_renyi,100,0.7,25,0.29955379286539985,29.955379286539983,29.955379286539983,True
erdos_renyi,100,0.7,26,0.29950633433605767,29.950633433605766,29.950633433605766,True
erdos_renyi,100,0.7,27,0.2990281080980962,29.902810809809623,29.902810809809623,True
erdos_renyi,100,0.7,28,0.2995470449533747,29.95470449533747,29.95470449533747,True
erdos_renyi,100,0.7,29,0.2997936523267275,29.979365232672748,29.979365232672748,True
erdos_renyi,100,1.0,0,0.0,0.0,0.0,True
erdos_renyi,100,1.0,1,0.0,0.0,0.0,True
erdos_renyi,100,1.0,2,0.0,0.0,0.0,True
erdos_renyi,100,1.0,3,0.0,0.0,0.0,True
erdos_renyi,100,1.0,4,0.0,0.0,0.0,True
erdos_renyi,100,1.0,5,0.0,0.0,0.0,True
erdos_renyi,100,1.0,6,0.0,0.0,0.0,True
erdos_renyi,100,1.0,7,0.0,0.0,0.0,True
erdos_renyi,100,1.0,8,0.0,0.0,0.0,True
erdos_renyi,100,1.0,9,0.0,0.0,0.0,True
erdos_renyi,100,1.0,10,0.0,0.0,0.0,True
erdos_renyi,100,1.0,11,0.0,0.0,0.0,True
erdos_renyi,100,1.0,12,0.0,0.0,0.0,True
erdos_renyi,100,1.0,13,0.0,0.0,0.0,True
erdos_renyi,100,1.0,14,0.0,0.0,0.0,True
erdos_renyi,100,1.0,15,0.0,0.0,0.0,True
erdos_renyi,100,1.0,16,0.0,0.0,0.0,True
erdos_renyi,100,1.0,17,0.0,0.0,0.0,True
erdos_renyi,100,1.0,18,0.0,0.0,0.0,True
erdos_renyi,100,1.0,19,0.0,0.0,0.0,True
erdos_renyi,100,1.0,20,0.0,0.0,0.0,True
erdos_renyi,100,1.0,21,0.0,0.0,0.0,True
erdos_renyi,100,1.0,22,0.0,0.0,0.0,True
erdos_renyi,100,1.0,23,0.0,0.0,0.0,True
erdos_renyi,100,1.0,24,0.0,0.0,0.0,True
erdos_renyi,100,1.0,25,0.0,0.0,0.0,True
erdos_renyi,100,1.0,26,0.0,0.0,0.0,True
erdos_renyi,100,1.0,27,0.0,0.0,0.0,True
erdos_renyi,100,1.0,28,0.0,0.0,0.0,True
erdos_renyi,100,1.0,29,0.0,0.0,0.0,True
erdos_renyi,300,0.0,0,0.629316086962159,188.7948260886477,188.7948260886477,True
erdos_renyi,300,0.0,1,0.6281282377725821,188.43847133177462,188.43847133177462,True
erdos_renyi,300,0.0,2,0.6296618087633,188.89854262899001,188.89854262899001,True
erdos_renyi,300,0.0,3,0.6285667970903772,188.57003912711318,188.57003912711318,True
erdos_renyi,300,0.0,4,0.629017654448498,188.7052963345494,188.7052963345494,True
erdos_renyi,300,0.0,5,0.6296870742831655,188.90612228494965,188.90612228494965,True
erdos_renyi,300,0.0,6,0.6290038546937937,188.7011564081381,188.7011564081381,True
erdos_renyi,300,0.0,7,0.6292297870447905,188.76893611343715,188.76893611343715,True
erdos_renyi,300,0.0,8,0.6296277966289006,188.88833898867017,188.88833898867017,True
erdos_renyi,300,0.0,9,0.6295831181741047,188.87493545223143,188.87493545223143,True
erdos_renyi,300,0.0,10,0.6290103258860795,188.70309776582386,188.70309776582386,True
erdos_renyi,300,0.0,11,0.6285432760300111,188.56298280900333,188.56298280900333,True
erdos_renyi,300,0.0,12,0.6291392116836297,188.74176350508893,188.74176350508893,True
erdos_renyi,300,0.0,13,0.6292399000795268,188.77197002385805,188.77197002385805,True
erdos_renyi,300,0.0,14,0.6292466537708581,188.77399613125743,188.77399613125743,True
erdos_renyi,300,0.0,15,0.6293085460330667,188.79256380992,188.79256380992,True
erdos_renyi,300,0.0,16,0.6291894904648501,188.75684713945503,188.75684713945503,True
erdos_renyi,300,0.0,17,0.6287660377713796,188.6298113314139,188.6298113314139,True
erdos_renyi,300,0.0,18,0.6288171704560486,188.64515113681458,188.64515113681458,True
erdos_renyi,300,0.0,19,0.629068744394419,188.7206233183257,188.7206233183257,True
erdos_renyi,300,0.0,20,0.6286034284552553,188.58102853657658,188.58102853657658,True
erdos_renyi,300,0.0,21,0.6290080986268725,188.70242958806173,188.70242958806173,True
erdos_renyi,300,0.0,22,0.6292009777248098,188.76029331744292,188.76029331744292,True
erdos_renyi,300,0.0,23,0.6286899701552771,188.60699104658312,188.60699104658312,True
erdos_renyi,300,0.0,24,0.6294677925118628,188.84033775355883,188.84033775355883,True
erdos_renyi,300,0.0,25,0.629021308513819,188.7063925541457,188.7063925541457,True
erdos_renyi,300,0.0,26,0.6288683875672014,188.66051627016043,188.66051627016043,True
erdos_renyi,300,0.0,27,0.6296448044458988,188.89344133376963,188.89344133376963,True
erdos_renyi,300,0.0,28,0.6290451857292274,188.71355571876822,188.71355571876822,True
erdos_renyi,300,0.0,29,0.6289335183928194,188.68005551784583,188.68005551784583,True
erdos_renyi,300,0.3,0,0.5429068200504252,162.87204601512758,162.87204601512758,True
erdos_renyi,300,0.3,1,0.5432374204016438,162.97122612049313,162.97122612049313,True
erdos_renyi,300,0.3,2,0.5431781965968652,162.95345897905955,162.95345897905955,True
erdos_renyi,300,0.3,3,0.5435646926994998,163.06940780984993,163.06940780984993,True
erdos_renyi,300,0.3,4,0.5430584076283317,162.9175222884995,162.9175222884995,True
erdos_renyi,300,0.3,5,0.54359780356668,163.07934107000398,163.07934107000398,True
erdos_renyi,300,0.3,6,0.5426155375707391,162.78466127122172,162.78466127122172,True
erdos_renyi,300,0.3,7,0.5433011787019719,162.99035361059157,162.99035361059157,True
erdos_renyi,300,0.3,8,0.5433246480233913,162.9973944070174,162.9973944070174,True
erdos_renyi,300,0.3,9,0.5424971722327505,162.74915166982515,162.74915166982515,True
erdos_renyi,300,0.3,10,0.5435298800185899,163.05896400557697,163.05896400557697,True
erdos_renyi,300,0.3,11,0.5437185401234881,163.11556203704643,163.11556203704643,True
erdos_renyi,300,0.3,12,0.5436217275997077,163.08651827991233,163.08651827991233,True
erdos_renyi,300,0.3,13,0.543825472532455,163.14764175973647,163.14764175973647,True
erdos_renyi,300,0.3,14,0.5433478402725377,163.0043520817613,163.0043520817613,True
erdos_renyi,300,0.3,15,0.5430137158665956,162.90411475997868,162.90411475997868,True
erdos_renyi,300,0.3,16,0.5430901441668483,162.92704325005448,162.92704325005448,True
erdos_renyi,300,0.3,17,0.5431896158541013,162.95688475623038,162.95688475623038,True
erdos_renyi,300,0.3,18,0.5432772145450533,162.98316436351598,162.98316436351598,True
erdos_renyi,300,0.3,19,0.5434238044932396,163.02714134797188,163.02714134797188,True
erdos_renyi,300,0.3,20,0.5432338114720467,162.97014344161403,162.97014344161403,True
erdos_renyi,300,0.3,21,0.5434326467570804,163.0297940271241,163.0297940271241,True
erdos_renyi,300,0.3,22,0.543015815353341,162.90474460600228,162.90474460600228,True
erdos_renyi,300,0.3,23,0.5436666262351446,163.09998787054337,163.09998787054337,True
erdos_renyi,300,0.3,24,0.5437279421580734,163.118382647422,163.118382647422,True
erdos_renyi,300,0.3,25,0.5428007557472246,162.8402267241674,162.8402267241674,True
erdos_renyi,300,0.3,26,0.5430229082055842,162.90687246167525,162.90687246167525,True
erdos_renyi,300,0.3,27,0.5433479933399613,163.0043980019884,163.0043980019884,True
erdos_renyi,300,0.3,28,0.5433246202870894,162.99738608612682,162.99738608612682,True
erdos_renyi,300,0.3,29,0.5433881330230692,163.01643990692077,163.01643990692077,True
erdos_renyi,300,0.5,0,0.43664222830560473,130.99266849168143,130.99266849168143,True
erdos_renyi,300,0.5,1,0.4366032249016629,130.98096747049888,130.98096747049888,True
erdos_renyi,300,0.5,2,0.43585370599131035,130.75611179739312,130.75611179739312,True
erdos_renyi,300,0.5,3,0.437037404489392,131.1112213468176,131.1112213468176,True
erdos_renyi,300,0.5,4,0.43664811552863836,130.9944346585915,130.9944346585915,True
erdos_renyi,300,0.5,5,0.436647797842564,130.9943393527692,130.9943393527692,True
erdos_renyi,300,0.5,6,0.4367819125173664,131.03457375520992,131.03457375520992,True
erdos_renyi,300,0.5,7,0.43701442362373033,131.1043270871191,131.1043270871191,True
erdos_renyi,300,0.5,8,0.4366033421687604,130.9810026506281,130.9810026506281,True
erdos_renyi,300,0.5,9,0.43688315778404885,131.06494733521464,131.06494733521464,True
erdos_renyi,300,0.5,10,0.4361537109023371,130.84611327070112,130.84611327070112,True
erdos_renyi,300,0.5,11,0.43661220833789016,130.98366250136704,130.98366250136704,True
erdos_renyi,300,0.5,12,0.43682620208783973,131.0478606263519,131.0478606263519,True
erdos_renyi,300,0.5,13,0.4368166157125907,131.0449847137772,131.0449847137772,True
erdos_renyi,300,0.5,14,0.43693165386416255,131.07949615924878,131.07949615924878,True
erdos_renyi,300,0.5,15,0.4365658370069895,130.96975110209684,130.96975110209684,True
erdos_renyi,300,0.5,16,0.43671300427061566,131.0139012811847,131.0139012811847,True
erdos_renyi,300,0.5,17,0.4366522290816188,130.99566872448565,130.99566872448565,True
erdos_renyi,300,0.5,18,0.43636412620410314,130.90923786123093,130.90923786123093,True
erdos_renyi,300,0.5,19,0.43675398615805816,131.02619584741745,131.02619584741745,True
erdos_renyi,300,0.5,20,0.4365994944840669,130.97984834522006,130.97984834522006,True
erdos_renyi,300,0.5,21,0.43631309924542483,130.89392977362746,130.89392977362746,True
erdos_renyi,300,0.5,22,0.43713549918570127,131.14064975571037,131.14064975571037,True
erdos_renyi,300,0.5,23,0.4363992229133904,130.9197668740171,130.9197668740171,True
erdos_renyi,300,0.5,24,0.4370243390818087,131.10730172454262,131.10730172454262,True
erdos_renyi,300,0.5,25,0.4362595760949718,130.87787282849155,130.87787282849155,True
erdos_renyi,300,0.5,26,0.43643222495996425,130.92966748798926,130.92966748798926,True
erdos_renyi,300,0.5,27,0.4368618232213125,131.05854696639375,131.05854696639375,True
erdos_renyi,300,0.5,28,0.43678228478320336,131.034685434961,131.034685434961,True
erdos_renyi,300,0.5,29,0.4367949158218165,131.03847474654495,131.03847474654495,True
erdos_renyi,300,0.7,0,0.29944221933951876,89.83266580185563,89.83266580185563,True
erdos_renyi,300,0.7,1,0.29947577446561935,89.84273233968581,89.84273233968581,True
erdos_renyi,300,0.7,2,0.29945940718499964,89.8378221554999,89.8378221554999,True
erdos_renyi,300,0.7,3,0.29985010816187074,89.95503244856123,89.95503244856123,True
erdos_renyi,300,0.7,4,0.2996375815364867,89.89127446094601,89.89127446094601,True
erdos_renyi,300,0.7,5,0.29926631544606463,89.7798946338194,89.7798946338194,True
erdos_renyi,300,0.7,6,0.2991927713772534,89.75783141317602,89.75783141317602,True
erdos_renyi,300,0.7,7,0.2993570387517307,89.80711162551921,89.80711162551921,True
erdos_renyi,300,0.7,8,0.299332291437745,89.79968743132349,89.79968743132349,True
erdos_renyi,300,0.7,9,0.2998540642985773,89.9562192895732,89.9562192895732,True
erdos_renyi,300,0.7,10,0.2998247502390594,89.94742507171782,89.94742507171782,True
erdos_renyi,300,0.7,11,0.29946131036576173,89.83839310972851,89.83839310972851,True
erdos_renyi,300,0.7,12,0.29948447134299205,89.84534140289762,89.84534140289762,True
erdos_renyi,300,0.7,13,0.29931758239680284,89.79527471904085,89.79527471904085,True
erdos_renyi,300,0.7,14,0.29952611653927896,89.8578349617837,89.8578349617837,True
erdos_renyi,300,0.7,15,0.2996373587393466,89.89120762180399,89.89120762180399,True
erdos_renyi,300,0.7,16,0.29967396196431995,89.90218858929599,89.90218858929599,True
erdos_renyi,300,0.7,17,0.2995734830052177,89.8720449015653,89.8720449015653,True
erdos_renyi,300,0.7,18,0.2996597546640759,89.89792639922277,89.89792639922277,True
erdos_renyi,300,0.7,19,0.29971114807058175,89.91334442117453,89.91334442117453,True
erdos_renyi,300,0.7,20,0.2993536630697461,89.80609892092383,89.80609892092383,True
erdos_renyi,300,0.7,21,0.2994624364263101,89.83873092789302,89.83873092789302,True
erdos_renyi,300,0.7,22,0.299806135372505,89.9418406117515,89.9418406117515,True
erdos_renyi,300,0.7,23,0.29955693004170436,89.86707901251131,89.86707901251131,True
erdos_renyi,300,0.7,24,0.29923051798823164,89.76915539646949,89.76915539646949,True
erdos_renyi,300,0.7,25,0.2997318431762437,89.9195529528731,89.9195529528731,True
erdos_renyi,300,0.7,26,0.2995161665407192,89.85484996221577,89.85484996221577,True
erdos_renyi,300,0.7,27,0.2997139635931828,89.91418907795484,89.91418907795484,True
erdos_renyi,300,0.7,28,0.2994528453922698,89.83585361768094,89.83585361768094,True
erdos_renyi,300,0.7,29,0.2990530187371292,89.71590562113876,89.71590562113876,True
erdos_renyi,300,1.0,0,0.0,0.0,0.0,True
erdos_renyi,300,1.0,1,0.0,0.0,0.0,True
erdos_renyi,300,1.0,2,0.0,0.0,0.0,True
erdos_renyi,300,1.0,3,0.0,0.0,0.0,True
erdos_renyi,300,1.0,4,0.0,0.0,0.0,True
erdos_renyi,300,1.0,5,0.0,0.0,0.0,True
erdos_renyi,300,1.0,6,0.0,0.0,0.0,True
erdos_renyi,300,1.0,7,0.0,0.0,0.0,True
erdos_renyi,300,1.0,8,0.0,0.0,0.0,True
erdos_renyi,300,1.0,9,0.0,0.0,0.0,True
erdos_renyi,300,1.0,10,0.0,0.0,0.0,True
erdos_renyi,300,1.0,11,0.0,0.0,0.0,True
erdos_renyi,300,1.0,12,0.0,0.0,0.0,True
erdos_renyi,300,1.0,13,0.0,0.0,0.0,True
erdos_renyi,300,1.0,14,0.0,0.0,0.0,True
erdos_renyi,300,1.0,15,0.0,0.0,0.0,True
erdos_renyi,300,1.0,16,0.0,0.0,0.0,True
erdos_renyi,300,1.0,17,0.0,0.0,0.0,True
erdos_renyi,300,1.0,18,0.0,0.0,0.0,True
erdos_renyi,300,1.0,19,0.0,0.0,0.0,True
erdos_renyi,300,1.0,20,0.0,0.0,0.0,True
erdos_renyi,300,1.0,21,0.0,0.0,0.0,True
erdos_renyi,300,1.0,22,0.0,0.0,0.0,True
erdos_renyi,300,1.0,23,0.0,0.0,0.0,True
erdos_renyi,300,1.0,24,0.0,0.0,0.0,True
erdos_renyi,300,1.0,25,0.0,0.0,0.0,True
erdos_renyi,300,1.0,26,0.0,0.0,0.0,True
erdos_renyi,300,1.0,27,0.0,0.0,0.0,True
erdos_renyi,300,1.0,28,0.0,0.0,0.0,True
erdos_renyi,300,1.0,29,0.0,0.0,0.0,True
erdos_renyi,1000,0.0,0,0.6292880087436405,629.2880087436406,629.2880087436406,True
erdos_renyi,1000,0.0,1,0.6292106861461656,629.2106861461656,629.2106861461656,True
erdos_renyi,1000,0.0,2,0.6296589723283536,629.6589723283536,629.6589723283536,True
erdos_renyi,1000,0.0,3,0.6301189268803968,630.1189268803969,630.1189268803969,True
erdos_renyi,1000,0.0,4,0.6288369889617749,628.8369889617749,628.8369889617749,True
erdos_renyi,1000,0.0,5,0.6289897303356551,628.989730335655,628.989730335655,True
erdos_renyi,1000,0.0,6,0.628915639486042,628.915639486042,628.915639486042,True
erdos_renyi,1000,0.0,7,0.6300682371624279,630.0682371624279,630.0682371624279,True
erdos_renyi,1000,0.0,8,0.628211561778594,628.211561778594,628.211561778594,True
erdos_renyi,1000,0.0,9,0.6285808403061213,628.5808403061212,628.5808403061212,True
erdos_renyi,1000,0.0,10,0.6291141689796963,629.1141689796963,629.1141689796963,True
erdos_renyi,1000,0.0,11,0.6291706762358512,629.1706762358513,629.1706762358513,True
erdos_renyi,1000,0.0,12,0.6290372659907006,629.0372659907007,629.0372659907007,True
erdos_renyi,1000,0.0,13,0.6288806432581784,628.8806432581783,628.8806432581783,True
erdos_renyi,1000,0.0,14,0.6298860522854413,629.8860522854412,629.8860522854412,True
erdos_renyi,1000,0.0,15,0.6299028970209454,629.9028970209454,629.9028970209454,True
erdos_renyi,1000,0.0,16,0.6291145640103539,629.1145640103539,629.1145640103539,True
erdos_renyi,1000,0.0,17,0.6291935462720507,629.1935462720508,629.1935462720508,True
erdos_renyi,1000,0.0,18,0.6293071339114252,629.3071339114252,629.3071339114252,True
erdos_renyi,1000,0.0,19,0.6289069867066699,628.9069867066698,628.9069867066698,True
erdos_renyi,1000,0.0,20,0.6296031694697941,629.6031694697941,629.6031694697941,True
erdos_renyi,1000,0.0,21,0.628573145112622,628.573145112622,628.573145112622,True
erdos_renyi,1000,0.0,22,0.6285404828623706,628.5404828623706,628.5404828623706,True
erdos_renyi,1000,0.0,23,0.6291874252693322,629.1874252693323,629.1874252693323,True
erdos_renyi,1000,0.0,24,0.6296251558356512,629.6251558356512,629.6251558356512,True
erdos_renyi,1000,0.0,25,0.6294053295663165,629.4053295663165,629.4053295663165,True
erdos_renyi,1000,0.0,26,0.62853149285904,628.53149285904,628.53149285904,True
erdos_renyi,1000,0.0,27,0.6287877305561478,628.7877305561478,628.7877305561478,True
erdos_renyi,1000,0.0,28,0.6300997056433488,630.0997056433488,630.0997056433488,True
erdos_renyi,1000,0.0,29,0.6295345422897922,629.5345422897922,629.5345422897922,True
erdos_renyi,1000,0.3,0,0.5436259153362428,543.6259153362428,543.6259153362428,True
erdos_renyi,1000,0.3,1,0.5432446157707356,543.2446157707355,543.2446157707355,True
erdos_renyi,1000,0.3,2,0.5432152436867801,543.2152436867801,543.2152436867801,True
erdos_renyi,1000,0.3,3,0.5434667475496345,543.4667475496345,543.4667475496345,True
erdos_renyi,1000,0.3,4,0.5426589058003157,542.6589058003158,542.6589058003158,True
erdos_renyi,1000,0.3,5,0.5430533903244765,543.0533903244765,543.0533903244765,True
erdos_renyi,1000,0.3,6,0.5431546072918215,543.1546072918215,543.1546072918215,True
erdos_renyi,1000,0.3,7,0.5432578089947275,543.2578089947275,543.2578089947275,True
erdos_renyi,1000,0.3,8,0.5433232078965853,543.3232078965852,543.3232078965852,True
erdos_renyi,1000,0.3,9,0.5435409355997934,543.5409355997934,543.5409355997934,True
erdos_renyi,1000,0.3,10,0.5429780780885318,542.9780780885318,542.9780780885318,True
erdos_renyi,1000,0.3,11,0.5434805995131216,543.4805995131215,543.4805995131215,True
erdos_renyi,1000,0.3,12,0.5435118187876797,543.5118187876798,543.5118187876798,True
erdos_renyi,1000,0.3,13,0.5426949548785263,542.6949548785262,542.6949548785262,True
erdos_renyi,1000,0.3,14,0.5433512326980686,543.3512326980687,543.3512326980687,True
erdos_renyi,1000,0.3,15,0.5428731775842086,542.8731775842086,542.8731775842086,True
erdos_renyi,1000,0.3,16,0.5439892657349834,543.9892657349834,543.9892657349834,True
erdos_renyi,1000,0.3,17,0.543048898721884,543.048898721884,543.048898721884,True
erdos_renyi,1000,0.3,18,0.5434831817819945,543.4831817819945,543.4831817819945,True
erdos_renyi,1000,0.3,19,0.5433294890037983,543.3294890037982,543.3294890037982,True
erdos_renyi,1000,0.3,20,0.5433117611345878,543.3117611345878,543.3117611345878,True
erdos_renyi,1000,0.3,21,0.5436007887354215,543.6007887354215,543.6007887354215,True
erdos_renyi,1000,0.3,22,0.5436095137142558,543.6095137142559,543.6095137142559,True
erdos_renyi,1000,0.3,23,0.5431733122386573,543.1733122386573,543.1733122386573,True
erdos_renyi,1000,0.3,24,0.5432421172283175,543.2421172283175,543.2421172283175,True
erdos_renyi,1000,0.3,25,0.5429614548627348,542.9614548627349,542.9614548627349,True
erdos_renyi,1000,0.3,26,0.542488641541531,542.488641541531,542.488641541531,True
erdos_renyi,1000,0.3,27,0.543450957591751,543.450957591751,543.450957591751,True
erdos_renyi,1000,0.3,28,0.5434296935050966,543.4296935050966,543.4296935050966,True
erdos_renyi,1000,0.3,29,0.5435315178306778,543.5315178306778,543.5315178306778,True
erdos_renyi,1000,0.5,0,0.436191481498337,436.191481498337,436.191481498337,True
erdos_renyi,1000,0.5,1,0.43630989598728287,436.30989598728286,436.30989598728286,True
erdos_renyi,1000,0.5,2,0.4364697602784585,436.4697602784585,436.4697602784585,True
erdos_renyi,1000,0.5,3,0.43647600590019375,436.47600590019374,436.47600590019374,True
erdos_renyi,1000,0.5,4,0.4368015474023873,436.8015474023873,436.8015474023873,True
erdos_renyi,1000,0.5,5,0.4365645512513364,436.5645512513364,436.5645512513364,True
erdos_renyi,1000,0.5,6,0.4361987398289441,436.1987398289441,436.1987398289441,True
erdos_renyi,1000,0.5,7,0.43608571464943424,436.08571464943424,436.08571464943424,True
erdos_renyi,1000,0.5,8,0.4368444465781396,436.8444465781396,436.8444465781396,True
erdos_renyi,1000,0.5,9,0.43665389921773,436.65389921773,436.65389921773,True
erdos_renyi,1000,0.5,10,0.4368920657631048,436.8920657631048,436.8920657631048,True
erdos_renyi,1000,0.5,11,0.4364181193334533,436.4181193334533,436.4181193334533,True
erdos_renyi,1000,0.5,12,0.43709698005307895,437.09698005307894,437.09698005307894,True
erdos_renyi,1000,0.5,13,0.43639246971161116,436.39246971161117,436.39246971161117,True
erdos_renyi,1000,0.5,14,0.4367688764753177,436.7688764753177,436.7688764753177,True
erdos_renyi,1000,0.5,15,0.4371039599391018,437.1039599391018,437.1039599391018,True
erdos_renyi,1000,0.5,16,0.4368647227107306,436.86472271073063,436.86472271073063,True
erdos_renyi,1000,0.5,17,0.4363228594416154,436.32285944161544,436.32285944161544,True
erdos_renyi,1000,0.5,18,0.43690440869111913,436.9044086911191,436.9044086911191,True
erdos_renyi,1000,0.5,19,0.43641179563403865,436.41179563403864,436.41179563403864,True
